interval_start_utc,interval_end_utc,location,lmp_dam
2012-09-10 05:00:00+00:00,2012-09-10 06:00:00+00:00,HB_NORTH,16.16
2012-09-10 06:00:00+00:00,2012-09-10 07:00:00+00:00,HB_NORTH,20.99
2012-09-10 07:00:00+00:00,2012-09-10 08:00:00+00:00,HB_NORTH,20.05
2012-09-10 08:00:00+00:00,2012-09-10 09:00:00+00:00,HB_NORTH,20.0
2012-09-10 09:00:00+00:00,2012-09-10 10:00:00+00:00,HB_NORTH,22.56
2012-09-10 10:00:00+00:00,2012-09-10 11:00:00+00:00,HB_NORTH,22.0
2012-09-10 11:00:00+00:00,2012-09-10 12:00:00+00:00,HB_NORTH,24.0
2012-09-10 12:00:00+00:00,2012-09-10 13:00:00+00:00,HB_NORTH,25.34
2012-09-10 13:00:00+00:00,2012-09-10 14:00:00+00:00,HB_NORTH,27.46
2012-09-10 14:00:00+00:00,2012-09-10 15:00:00+00:00,HB_NORTH,32.65
2012-09-10 15:00:00+00:00,2012-09-10 16:00:00+00:00,HB_NORTH,38.93
2012-09-10 16:00:00+00:00,2012-09-10 17:00:00+00:00,HB_NORTH,47.42
2012-09-10 17:00:00+00:00,2012-09-10 18:00:00+00:00,HB_NORTH,38.29
2012-09-10 18:00:00+00:00,2012-09-10 19:00:00+00:00,HB_NORTH,30.37
2012-09-10 19:00:00+00:00,2012-09-10 20:00:00+00:00,HB_NORTH,27.49
2012-09-10 20:00:00+00:00,2012-09-10 21:00:00+00:00,HB_NORTH,26.6
2012-09-10 21:00:00+00:00,2012-09-10 22:00:00+00:00,HB_NORTH,24.36
2012-09-10 22:00:00+00:00,2012-09-10 23:00:00+00:00,HB_NORTH,20.52
2012-09-10 23:00:00+00:00,2012-09-11 00:00:00+00:00,HB_NORTH,19.78
2012-09-11 00:00:00+00:00,2012-09-11 01:00:00+00:00,HB_NORTH,18.22
2012-09-11 01:00:00+00:00,2012-09-11 02:00:00+00:00,HB_NORTH,16.92
2012-09-11 02:00:00+00:00,2012-09-11 03:00:00+00:00,HB_NORTH,16.03
2012-09-11 03:00:00+00:00,2012-09-11 04:00:00+00:00,HB_NORTH,15.35
2012-09-11 04:00:00+00:00,2012-09-11 05:00:00+00:00,HB_NORTH,15.42
2012-09-11 05:00:00+00:00,2012-09-11 06:00:00+00:00,HB_NORTH,16.6
2012-09-11 06:00:00+00:00,2012-09-11 07:00:00+00:00,HB_NORTH,20.16
2012-09-11 07:00:00+00:00,2012-09-11 08:00:00+00:00,HB_NORTH,19.99
2012-09-11 08:00:00+00:00,2012-09-11 09:00:00+00:00,HB_NORTH,20.0
2012-09-11 09:00:00+00:00,2012-09-11 10:00:00+00:00,HB_NORTH,22.41
2012-09-11 10:00:00+00:00,2012-09-11 11:00:00+00:00,HB_NORTH,21.75
2012-09-11 11:00:00+00:00,2012-09-11 12:00:00+00:00,HB_NORTH,22.93
2012-09-11 12:00:00+00:00,2012-09-11 13:00:00+00:00,HB_NORTH,24.19
2012-09-11 13:00:00+00:00,2012-09-11 14:00:00+00:00,HB_NORTH,26.66
2012-09-11 14:00:00+00:00,2012-09-11 15:00:00+00:00,HB_NORTH,32.88
2012-09-11 15:00:00+00:00,2012-09-11 16:00:00+00:00,HB_NORTH,39.2
2012-09-11 16:00:00+00:00,2012-09-11 17:00:00+00:00,HB_NORTH,45.99
2012-09-11 17:00:00+00:00,2012-09-11 18:00:00+00:00,HB_NORTH,38.0
2012-09-11 18:00:00+00:00,2012-09-11 19:00:00+00:00,HB_NORTH,30.0
2012-09-11 19:00:00+00:00,2012-09-11 20:00:00+00:00,HB_NORTH,27.0
2012-09-11 20:00:00+00:00,2012-09-11 21:00:00+00:00,HB_NORTH,26.21
2012-09-11 21:00:00+00:00,2012-09-11 22:00:00+00:00,HB_NORTH,24.08
2012-09-11 22:00:00+00:00,2012-09-11 23:00:00+00:00,HB_NORTH,20.38
2012-09-11 23:00:00+00:00,2012-09-12 00:00:00+00:00,HB_NORTH,19.62
2012-09-12 00:00:00+00:00,2012-09-12 01:00:00+00:00,HB_NORTH,18.42
2012-09-12 01:00:00+00:00,2012-09-12 02:00:00+00:00,HB_NORTH,16.3
2012-09-12 02:00:00+00:00,2012-09-12 03:00:00+00:00,HB_NORTH,15.08
2012-09-12 03:00:00+00:00,2012-09-12 04:00:00+00:00,HB_NORTH,14.5
2012-09-12 04:00:00+00:00,2012-09-12 05:00:00+00:00,HB_NORTH,14.69
2012-09-12 05:00:00+00:00,2012-09-12 06:00:00+00:00,HB_NORTH,16.12
2012-09-12 06:00:00+00:00,2012-09-12 07:00:00+00:00,HB_NORTH,20.0
2012-09-12 07:00:00+00:00,2012-09-12 08:00:00+00:00,HB_NORTH,20.38
2012-09-12 08:00:00+00:00,2012-09-12 09:00:00+00:00,HB_NORTH,21.0
2012-09-12 09:00:00+00:00,2012-09-12 10:00:00+00:00,HB_NORTH,23.71
2012-09-12 10:00:00+00:00,2012-09-12 11:00:00+00:00,HB_NORTH,23.71
2012-09-12 11:00:00+00:00,2012-09-12 12:00:00+00:00,HB_NORTH,24.64
2012-09-12 12:00:00+00:00,2012-09-12 13:00:00+00:00,HB_NORTH,26.43
2012-09-12 13:00:00+00:00,2012-09-12 14:00:00+00:00,HB_NORTH,28.68
2012-09-12 14:00:00+00:00,2012-09-12 15:00:00+00:00,HB_NORTH,33.88
2012-09-12 15:00:00+00:00,2012-09-12 16:00:00+00:00,HB_NORTH,39.0
2012-09-12 16:00:00+00:00,2012-09-12 17:00:00+00:00,HB_NORTH,43.67
2012-09-12 17:00:00+00:00,2012-09-12 18:00:00+00:00,HB_NORTH,36.45
2012-09-12 18:00:00+00:00,2012-09-12 19:00:00+00:00,HB_NORTH,29.61
2012-09-12 19:00:00+00:00,2012-09-12 20:00:00+00:00,HB_NORTH,27.4
2012-09-12 20:00:00+00:00,2012-09-12 21:00:00+00:00,HB_NORTH,25.81
2012-09-12 21:00:00+00:00,2012-09-12 22:00:00+00:00,HB_NORTH,24.77
2012-09-12 22:00:00+00:00,2012-09-12 23:00:00+00:00,HB_NORTH,21.31
2012-09-12 23:00:00+00:00,2012-09-13 00:00:00+00:00,HB_NORTH,21.59
2012-09-13 00:00:00+00:00,2012-09-13 01:00:00+00:00,HB_NORTH,19.84
2012-09-13 01:00:00+00:00,2012-09-13 02:00:00+00:00,HB_NORTH,18.28
2012-09-13 02:00:00+00:00,2012-09-13 03:00:00+00:00,HB_NORTH,17.0
2012-09-13 03:00:00+00:00,2012-09-13 04:00:00+00:00,HB_NORTH,16.86
2012-09-13 04:00:00+00:00,2012-09-13 05:00:00+00:00,HB_NORTH,17.1
2012-09-13 05:00:00+00:00,2012-09-13 06:00:00+00:00,HB_NORTH,19.22
2012-09-13 06:00:00+00:00,2012-09-13 07:00:00+00:00,HB_NORTH,23.7
2012-09-13 07:00:00+00:00,2012-09-13 08:00:00+00:00,HB_NORTH,21.18
2012-09-13 08:00:00+00:00,2012-09-13 09:00:00+00:00,HB_NORTH,23.16
2012-09-13 09:00:00+00:00,2012-09-13 10:00:00+00:00,HB_NORTH,24.73
2012-09-13 10:00:00+00:00,2012-09-13 11:00:00+00:00,HB_NORTH,24.99
2012-09-13 11:00:00+00:00,2012-09-13 12:00:00+00:00,HB_NORTH,30.16
2012-09-13 12:00:00+00:00,2012-09-13 13:00:00+00:00,HB_NORTH,27.54
2012-09-13 13:00:00+00:00,2012-09-13 14:00:00+00:00,HB_NORTH,28.25
