interval_start_utc,interval_end_utc,location,lmp_dam
2012-07-12 07:00:00+00:00,2012-07-12 08:00:00+00:00,HB_NORTH,22.72
2012-07-12 08:00:00+00:00,2012-07-12 09:00:00+00:00,HB_NORTH,23.73
2012-07-12 09:00:00+00:00,2012-07-12 10:00:00+00:00,HB_NORTH,26.1
2012-07-12 10:00:00+00:00,2012-07-12 11:00:00+00:00,HB_NORTH,29.42
2012-07-12 11:00:00+00:00,2012-07-12 12:00:00+00:00,HB_NORTH,31.34
2012-07-12 12:00:00+00:00,2012-07-12 13:00:00+00:00,HB_NORTH,33.75
2012-07-12 13:00:00+00:00,2012-07-12 14:00:00+00:00,HB_NORTH,38.77
2012-07-12 14:00:00+00:00,2012-07-12 15:00:00+00:00,HB_NORTH,39.45
2012-07-12 15:00:00+00:00,2012-07-12 16:00:00+00:00,HB_NORTH,45.05
2012-07-12 16:00:00+00:00,2012-07-12 17:00:00+00:00,HB_NORTH,50.78
2012-07-12 17:00:00+00:00,2012-07-12 18:00:00+00:00,HB_NORTH,40.88
2012-07-12 18:00:00+00:00,2012-07-12 19:00:00+00:00,HB_NORTH,37.86
2012-07-12 19:00:00+00:00,2012-07-12 20:00:00+00:00,HB_NORTH,31.53
2012-07-12 20:00:00+00:00,2012-07-12 21:00:00+00:00,HB_NORTH,31.79
2012-07-12 21:00:00+00:00,2012-07-12 22:00:00+00:00,HB_NORTH,30.76
2012-07-12 22:00:00+00:00,2012-07-12 23:00:00+00:00,HB_NORTH,24.33
2012-07-12 23:00:00+00:00,2012-07-13 00:00:00+00:00,HB_NORTH,21.62
2012-07-13 00:00:00+00:00,2012-07-13 01:00:00+00:00,HB_NORTH,19.75
2012-07-13 01:00:00+00:00,2012-07-13 02:00:00+00:00,HB_NORTH,18.41
2012-07-13 02:00:00+00:00,2012-07-13 03:00:00+00:00,HB_NORTH,18.0
2012-07-13 03:00:00+00:00,2012-07-13 04:00:00+00:00,HB_NORTH,17.7
2012-07-13 04:00:00+00:00,2012-07-13 05:00:00+00:00,HB_NORTH,17.77
2012-07-13 05:00:00+00:00,2012-07-13 06:00:00+00:00,HB_NORTH,18.58
2012-07-13 06:00:00+00:00,2012-07-13 07:00:00+00:00,HB_NORTH,19.92
2012-07-13 07:00:00+00:00,2012-07-13 08:00:00+00:00,HB_NORTH,21.8
2012-07-13 08:00:00+00:00,2012-07-13 09:00:00+00:00,HB_NORTH,23.89
2012-07-13 09:00:00+00:00,2012-07-13 10:00:00+00:00,HB_NORTH,25.0
2012-07-13 10:00:00+00:00,2012-07-13 11:00:00+00:00,HB_NORTH,27.0
2012-07-13 11:00:00+00:00,2012-07-13 12:00:00+00:00,HB_NORTH,31.1
2012-07-13 12:00:00+00:00,2012-07-13 13:00:00+00:00,HB_NORTH,33.42
2012-07-13 13:00:00+00:00,2012-07-13 14:00:00+00:00,HB_NORTH,35.69
