interval_start_utc,interval_end_utc,location,lmp_dam
2012-04-09 12:00:00+00:00,2012-04-09 13:00:00+00:00,HB_NORTH,25.61
2012-04-09 13:00:00+00:00,2012-04-09 14:00:00+00:00,HB_NORTH,30.41
2012-04-09 14:00:00+00:00,2012-04-09 15:00:00+00:00,HB_NORTH,35.0
2012-04-09 15:00:00+00:00,2012-04-09 16:00:00+00:00,HB_NORTH,49.3
2012-04-09 16:00:00+00:00,2012-04-09 17:00:00+00:00,HB_NORTH,74.81
2012-04-09 17:00:00+00:00,2012-04-09 18:00:00+00:00,HB_NORTH,50.14
2012-04-09 18:00:00+00:00,2012-04-09 19:00:00+00:00,HB_NORTH,35.0
2012-04-09 19:00:00+00:00,2012-04-09 20:00:00+00:00,HB_NORTH,25.0
2012-04-09 20:00:00+00:00,2012-04-09 21:00:00+00:00,HB_NORTH,29.76
2012-04-09 21:00:00+00:00,2012-04-09 22:00:00+00:00,HB_NORTH,23.89
2012-04-09 22:00:00+00:00,2012-04-09 23:00:00+00:00,HB_NORTH,21.54
2012-04-09 23:00:00+00:00,2012-04-10 00:00:00+00:00,HB_NORTH,19.0
2012-04-10 00:00:00+00:00,2012-04-10 01:00:00+00:00,HB_NORTH,15.25
2012-04-10 01:00:00+00:00,2012-04-10 02:00:00+00:00,HB_NORTH,13.29
2012-04-10 02:00:00+00:00,2012-04-10 03:00:00+00:00,HB_NORTH,13.4
2012-04-10 03:00:00+00:00,2012-04-10 04:00:00+00:00,HB_NORTH,13.07
2012-04-10 04:00:00+00:00,2012-04-10 05:00:00+00:00,HB_NORTH,13.02
2012-04-10 05:00:00+00:00,2012-04-10 06:00:00+00:00,HB_NORTH,15.76
2012-04-10 06:00:00+00:00,2012-04-10 07:00:00+00:00,HB_NORTH,19.55
2012-04-10 07:00:00+00:00,2012-04-10 08:00:00+00:00,HB_NORTH,18.82
2012-04-10 08:00:00+00:00,2012-04-10 09:00:00+00:00,HB_NORTH,20.58
2012-04-10 09:00:00+00:00,2012-04-10 10:00:00+00:00,HB_NORTH,22.0
2012-04-10 10:00:00+00:00,2012-04-10 11:00:00+00:00,HB_NORTH,23.56
2012-04-10 11:00:00+00:00,2012-04-10 12:00:00+00:00,HB_NORTH,24.19
2012-04-10 12:00:00+00:00,2012-04-10 13:00:00+00:00,HB_NORTH,24.76
2012-04-10 13:00:00+00:00,2012-04-10 14:00:00+00:00,HB_NORTH,28.56
2012-04-10 14:00:00+00:00,2012-04-10 15:00:00+00:00,HB_NORTH,29.71
2012-04-10 15:00:00+00:00,2012-04-10 16:00:00+00:00,HB_NORTH,42.66
2012-04-10 16:00:00+00:00,2012-04-10 17:00:00+00:00,HB_NORTH,65.0
2012-04-10 17:00:00+00:00,2012-04-10 18:00:00+00:00,HB_NORTH,40.0
2012-04-10 18:00:00+00:00,2012-04-10 19:00:00+00:00,HB_NORTH,29.15
