interval_start_utc,interval_end_utc,location,lmp_dam
2012-05-07 12:00:00+00:00,2012-05-07 13:00:00+00:00,HB_NORTH,21.32
2012-05-07 13:00:00+00:00,2012-05-07 14:00:00+00:00,HB_NORTH,23.59
2012-05-07 14:00:00+00:00,2012-05-07 15:00:00+00:00,HB_NORTH,27.26
2012-05-07 15:00:00+00:00,2012-05-07 16:00:00+00:00,HB_NORTH,38.21
2012-05-07 16:00:00+00:00,2012-05-07 17:00:00+00:00,HB_NORTH,62.98
2012-05-07 17:00:00+00:00,2012-05-07 18:00:00+00:00,HB_NORTH,32.27
2012-05-07 18:00:00+00:00,2012-05-07 19:00:00+00:00,HB_NORTH,23.44
2012-05-07 19:00:00+00:00,2012-05-07 20:00:00+00:00,HB_NORTH,21.16
2012-05-07 20:00:00+00:00,2012-05-07 21:00:00+00:00,HB_NORTH,21.97
2012-05-07 21:00:00+00:00,2012-05-07 22:00:00+00:00,HB_NORTH,20.58
2012-05-07 22:00:00+00:00,2012-05-07 23:00:00+00:00,HB_NORTH,19.72
2012-05-07 23:00:00+00:00,2012-05-08 00:00:00+00:00,HB_NORTH,17.3
2012-05-08 00:00:00+00:00,2012-05-08 01:00:00+00:00,HB_NORTH,15.93
2012-05-08 01:00:00+00:00,2012-05-08 02:00:00+00:00,HB_NORTH,14.17
2012-05-08 02:00:00+00:00,2012-05-08 03:00:00+00:00,HB_NORTH,12.58
2012-05-08 03:00:00+00:00,2012-05-08 04:00:00+00:00,HB_NORTH,12.0
2012-05-08 04:00:00+00:00,2012-05-08 05:00:00+00:00,HB_NORTH,12.42
2012-05-08 05:00:00+00:00,2012-05-08 06:00:00+00:00,HB_NORTH,14.98
2012-05-08 06:00:00+00:00,2012-05-08 07:00:00+00:00,HB_NORTH,16.71
2012-05-08 07:00:00+00:00,2012-05-08 08:00:00+00:00,HB_NORTH,16.76
2012-05-08 08:00:00+00:00,2012-05-08 09:00:00+00:00,HB_NORTH,16.66
2012-05-08 09:00:00+00:00,2012-05-08 10:00:00+00:00,HB_NORTH,17.3
2012-05-08 10:00:00+00:00,2012-05-08 11:00:00+00:00,HB_NORTH,18.39
2012-05-08 11:00:00+00:00,2012-05-08 12:00:00+00:00,HB_NORTH,19.0
2012-05-08 12:00:00+00:00,2012-05-08 13:00:00+00:00,HB_NORTH,19.0
2012-05-08 13:00:00+00:00,2012-05-08 14:00:00+00:00,HB_NORTH,20.22
2012-05-08 14:00:00+00:00,2012-05-08 15:00:00+00:00,HB_NORTH,21.33
2012-05-08 15:00:00+00:00,2012-05-08 16:00:00+00:00,HB_NORTH,27.0
2012-05-08 16:00:00+00:00,2012-05-08 17:00:00+00:00,HB_NORTH,27.32
2012-05-08 17:00:00+00:00,2012-05-08 18:00:00+00:00,HB_NORTH,26.08
2012-05-08 18:00:00+00:00,2012-05-08 19:00:00+00:00,HB_NORTH,23.65
2012-05-08 19:00:00+00:00,2012-05-08 20:00:00+00:00,HB_NORTH,21.25
2012-05-08 20:00:00+00:00,2012-05-08 21:00:00+00:00,HB_NORTH,22.32
2012-05-08 21:00:00+00:00,2012-05-08 22:00:00+00:00,HB_NORTH,20.67
2012-05-08 22:00:00+00:00,2012-05-08 23:00:00+00:00,HB_NORTH,17.51
2012-05-08 23:00:00+00:00,2012-05-09 00:00:00+00:00,HB_NORTH,16.58
2012-05-09 00:00:00+00:00,2012-05-09 01:00:00+00:00,HB_NORTH,15.37
2012-05-09 01:00:00+00:00,2012-05-09 02:00:00+00:00,HB_NORTH,12.91
2012-05-09 02:00:00+00:00,2012-05-09 03:00:00+00:00,HB_NORTH,11.89
2012-05-09 03:00:00+00:00,2012-05-09 04:00:00+00:00,HB_NORTH,11.03
2012-05-09 04:00:00+00:00,2012-05-09 05:00:00+00:00,HB_NORTH,11.82
2012-05-09 05:00:00+00:00,2012-05-09 06:00:00+00:00,HB_NORTH,14.98
2012-05-09 06:00:00+00:00,2012-05-09 07:00:00+00:00,HB_NORTH,17.79
2012-05-09 07:00:00+00:00,2012-05-09 08:00:00+00:00,HB_NORTH,18.03
2012-05-09 08:00:00+00:00,2012-05-09 09:00:00+00:00,HB_NORTH,18.08
2012-05-09 09:00:00+00:00,2012-05-09 10:00:00+00:00,HB_NORTH,18.42
2012-05-09 10:00:00+00:00,2012-05-09 11:00:00+00:00,HB_NORTH,18.91
2012-05-09 11:00:00+00:00,2012-05-09 12:00:00+00:00,HB_NORTH,19.55
2012-05-09 12:00:00+00:00,2012-05-09 13:00:00+00:00,HB_NORTH,20.22
2012-05-09 13:00:00+00:00,2012-05-09 14:00:00+00:00,HB_NORTH,22.25
2012-05-09 14:00:00+00:00,2012-05-09 15:00:00+00:00,HB_NORTH,24.42
2012-05-09 15:00:00+00:00,2012-05-09 16:00:00+00:00,HB_NORTH,29.52
2012-05-09 16:00:00+00:00,2012-05-09 17:00:00+00:00,HB_NORTH,33.0
2012-05-09 17:00:00+00:00,2012-05-09 18:00:00+00:00,HB_NORTH,27.8
2012-05-09 18:00:00+00:00,2012-05-09 19:00:00+00:00,HB_NORTH,23.89
2012-05-09 19:00:00+00:00,2012-05-09 20:00:00+00:00,HB_NORTH,22.26
2012-05-09 20:00:00+00:00,2012-05-09 21:00:00+00:00,HB_NORTH,23.37
2012-05-09 21:00:00+00:00,2012-05-09 22:00:00+00:00,HB_NORTH,21.25
2012-05-09 22:00:00+00:00,2012-05-09 23:00:00+00:00,HB_NORTH,17.64
2012-05-09 23:00:00+00:00,2012-05-10 00:00:00+00:00,HB_NORTH,16.06
2012-05-10 00:00:00+00:00,2012-05-10 01:00:00+00:00,HB_NORTH,16.73
2012-05-10 01:00:00+00:00,2012-05-10 02:00:00+00:00,HB_NORTH,14.67
